,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,num_heads,dropout,batchnorm,residual,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,radius
205,opti_keywords-67,True,True,True,True,False,2,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:33:31,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.538712321498996,0.5481273535202282,1.665706410235285,0.9772322800680348,0.978910714204436,0.07124329743547753,0.5856369896704378,0.6282508262845168,0.8013553435562928,0.5316461756695418,0.5480819319979529,1.662603055133021,
207,opti_keywords_lr2-54,True,True,True,True,False,3,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 12:15:17,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5887182813475409,0.5745014792077117,1.525088125552144,0.8725909394718095,0.857377240479057,0.5062012884606744,0.6000707619803215,0.6043409730880629,1.222176729240739,0.5449316761311749,0.5311316558869346,1.6681553952472497,
212,opti_keywords-265,True,True,True,True,False,5,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:25:24,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5907277129305993,0.5750323166260618,1.5559111908523855,0.9858219484216894,0.9873447036022451,0.04437546963158567,0.5587577433032765,0.5831187752135937,1.1729933555234116,0.5725773160389112,0.5591122047842759,1.6025971526547629,
213,opti_keywords_gcn-72,True,True,True,True,False,4,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:25:04,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6487266551731239,0.6312008411203626,1.3495733576559172,0.9243207849419495,0.9173057291250282,0.29691572764102014,0.48126614974234977,0.5323220059364419,1.495916261066721,0.6093300244381106,0.59552769292885,1.4780278247870973,
215,opti_keywords-392,True,True,True,True,False,7,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:36:39,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.541828616453792,0.5614574541082854,1.5534367555896713,0.8283986374314983,0.8441355090572832,0.5359179743031053,0.287655896917937,0.433036481021218,1.794819285097062,0.5073924365268997,0.53192505367181,1.6532639306125905,2.0
218,opti_keywords_gcn-83,True,True,True,True,False,5,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:27:50,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4487479371459459,0.458768049805585,1.8683416393700802,0.8756536780296331,0.8829427490480519,0.3634138676148475,0.43774574049803405,0.46926020674227203,1.2091736684204926,0.4296075783879973,0.445600387851994,1.900039716482881,
220,opti_keywords-485,True,True,True,True,False,9,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:29:27,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.39948873638083754,0.4631582857841724,1.866425803376581,0.8814278424624598,0.898433158222236,0.3279590018817844,0.3851775791253926,0.4692026649856784,1.1955805364015597,0.3692434704553042,0.4401141677595341,1.9333433232515311,2.0
222,opti_keywords-545,True,True,True,True,False,10,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:05:56,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.46140566432806185,0.4899763332504867,1.7779377473884446,1.0,1.0,0.0,0.44811320754716977,0.5099870208189435,1.1451331280990495,0.4433758057713878,0.4753578279117536,1.806173875316159,2.0
223,opti_keywords-196,True,True,True,True,False,4,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:48:18,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5810780479431537,0.5783083147374085,1.552709008994241,0.9383533781094359,0.9207819262307115,0.27796796407433666,0.5727560179696652,0.5643527679575178,1.2469933128476431,0.5549549782985211,0.5605387973001575,1.6162824650431298,
224,opti_keywords_gcn-46,True,True,True,True,False,3,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:13:23,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4478189519645872,0.45958335830588426,1.7867980987507799,0.7202726653633356,0.7272124371552451,0.8711635272117024,0.5151159861824114,0.5745487601568061,1.1720913628858871,0.436259690753746,0.44332762849982227,1.8305121775839406,
225,opti_keywords-1,True,True,True,True,False,1,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 17:55:41,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.4845745293401246,0.4990587675132128,1.8551919273929147,1.0,1.0,0.0,0.5398915569326104,0.6308853247010893,0.8161324137062551,0.4648109481350578,0.4845789278692281,1.9085385654124951,
226,opti_keywords_gcn-197,True,True,True,True,False,10,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:08:14,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6581462564183841,0.6513696088536383,1.256421145035152,0.786816801638227,0.7682308431660444,0.8322593327484471,0.5673776408190818,0.6163449517099187,1.3450701854774576,0.6048446164801268,0.6083160096321192,1.3950579363763245,
228,opti_keywords-343,True,True,True,True,False,6,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:08:35,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6902613880705131,0.6581661214828481,1.245942820267846,0.9839838423125034,0.9797858448948746,0.0711635138561224,0.5469490027038406,0.5489348815978689,1.417614024174191,0.6411601634373745,0.614941490068046,1.4091822842110462,
229,opti_keywords_lr-27,True,True,True,True,False,1,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 10:55:59,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.357118473122098,0.38450516246922173,2.083525932584121,0.8514132464954765,0.8715569437960561,0.4096890931867767,0.5349425453494254,0.5450328466503988,1.0140124872674554,0.31480928147814063,0.3521318138168112,2.1966351074117716,
230,opti_keywords-184,True,True,True,True,False,4,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:44:02,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5383174687353299,0.5332855913025574,1.7295417167507439,1.0,1.0,0.0,0.28312757201646094,0.3927519203036232,1.354670316085381,0.5216823556439403,0.5265903981105117,1.751847912716506,
231,opti_keywords-371,True,True,True,True,False,7,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:23:53,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3484913960830419,0.4577485611251481,1.77124075811781,0.8272396086796349,0.8588846817968917,0.42123890833221145,0.24814145911210042,0.42189002299190315,1.2320138147078492,0.3346877123265729,0.4552500287362211,1.764397280687703,2.0
233,opti_keywords-494,True,True,True,True,False,9,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:34:51,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4537643738891367,0.4814772411367653,1.8218069072776686,1.0,1.0,0.0,0.46849408201736764,0.558392030473634,0.9992211694872095,0.42430186981144913,0.45644961753328195,1.8975487371467687,2.0
234,opti_keywords-497,True,True,True,True,False,9,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:38:20,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5492713207299741,0.5420535871586314,1.6655971525914413,0.9528838264927463,0.9555893635152899,0.15570969625578357,0.7290859281037018,0.7548465545058302,0.7139634086672388,0.5116310949844356,0.5061986909744782,1.7890285409104147,2.0
235,opti_keywords_gcn-35,True,True,True,True,False,2,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:09:34,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.7026088428837057,0.6775999643884055,1.17090520111151,0.8337551984909963,0.8127516085428477,0.6720925756374201,0.6658161146026236,0.6090696893998324,1.353771396858225,0.6409720184168106,0.6347680795922302,1.32316373749158,
236,opti_keywords-442,True,True,True,True,False,8,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:06:50,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6233257651422442,0.594372324346961,1.488948651970591,0.9784760935576429,0.9756964109283065,0.08381037891596499,0.5656147475617097,0.6015031743871326,1.1351138913410117,0.5835156941087679,0.5646363609649364,1.5938607075005162,
237,opti_keywords-161,True,True,True,True,False,3,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:25:57,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5644803422332447,0.582011879106324,1.4807051731077334,0.8665694823142537,0.870179306237902,0.4591717331720391,0.4902702438295999,0.5182222474638671,1.462754211234575,0.5201087900703838,0.5377127890854044,1.6213362699524878,2.0
240,opti_keywords-362,True,True,True,True,False,7,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:19:57,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3484913960830419,0.4577485611251481,1.77124075811781,0.8272396086796349,0.8588846817968917,0.42123890833221145,0.24814145911210042,0.42189002299190315,1.2320138147078492,0.3346877123265729,0.4552500287362211,1.764397280687703,2.0
244,opti_keywords_gcn-130,True,True,True,True,False,7,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:44:53,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.48379834296028124,0.47787236091032986,1.7947938186464858,0.5528410513730114,0.5343939853634593,1.566845471678178,0.4002638362139544,0.420836546427655,1.845894555398899,0.4669162993117628,0.4684177116147248,1.8216398775616314,
245,opti_keywords_gcn-18,True,True,True,True,False,1,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:03:43,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6765952065010469,0.6564141714950146,1.2394186989708542,0.8227084120613148,0.7928457406436173,0.7393737934322746,0.6974920746826276,0.6776003060344373,1.0649044009818596,0.6012570691444632,0.5960634520627217,1.4566593784630282,
246,opti_keywords_gcn-133,True,True,True,True,False,7,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:46:05,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5851147198130643,0.5824165194841721,1.4994135462361133,0.8712562583834732,0.854735003257368,0.5069071722948846,0.44589552238805974,0.5462826655709694,1.487678392352504,0.5353961113322583,0.5420805670145455,1.6413423634016968,
247,opti_keywords-406,True,True,True,True,False,7,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:42:54,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7580200177850615,0.7262193181840519,1.0042685166564813,0.9036873613278393,0.8849501394348636,0.4167390156624111,0.7170290462436459,0.6732372432178275,1.1141716588348327,0.692283731027539,0.6679288960007397,1.2177458498028213,
249,opti_keywords-428,True,True,True,True,False,8,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:57:27,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5170594302861459,0.5051291893756288,1.7440736269714576,0.9879174902538723,0.9821113332003473,0.057101755004691945,0.5326797385620915,0.5797000072684186,0.9478064905575692,0.49842521742328916,0.49319391084777636,1.780228538668478,2.0
250,opti_keywords-539,True,True,True,True,False,9,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:02:06,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6289496249570454,0.6403148778140272,1.2764632714953645,0.7890586002519177,0.7935591929301481,0.7383929032074135,0.6070389692979874,0.6363881461574507,1.2067557197466932,0.5535668792996802,0.5764568551000673,1.4851808980004426,2.0
251,opti_keywords_gcn-187,True,True,True,True,False,10,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:04:16,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5515215009244873,0.5542658034090916,1.6205784041106477,0.8694556913120088,0.8752168365175979,0.43283920342281634,0.4630218785179384,0.5814622507272964,1.2512836610398446,0.5366551574215731,0.5377845312501306,1.6643463843897874,
252,opti_keywords_lr-9,True,True,True,True,False,1,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 10:46:19,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3625194810476195,0.41213986419144133,1.987978623150339,0.8167641101813422,0.8291784009078946,0.5464308665081714,0.39965310399653103,0.47126614012180873,1.1492933736972484,0.3231567644316905,0.3822926034186232,2.0893096476697433,
253,opti_keywords-101,True,True,True,True,False,2,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:52:00,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6277604371831578,0.616719044265403,1.3655222925628077,0.9090230739683395,0.9050528292297889,0.3344610461086832,0.5127711898582601,0.5878639772749956,1.3371572497244317,0.5898378738710726,0.5862419777655773,1.4694933804955106,2.0
254,opti_keywords-581,True,True,True,True,False,10,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:24:55,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5147355856590319,0.5671868414907829,1.511009811762761,0.8112654276746448,0.824140248068741,0.6189658481096414,0.5425418695563958,0.5829439088032481,1.3455089973570487,0.45946740824211413,0.5242114964291781,1.6319835546731292,2.0
255,opti_keywords-221,True,True,True,True,False,4,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:00:05,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6080290191357355,0.6105249036128816,1.3953498346530298,0.8848825402862754,0.8944714318945156,0.37596827576194425,0.39031003847638074,0.44331794849070855,1.686315479412202,0.5632003956177191,0.5694953019032447,1.5367613431427607,2.0
256,opti_keywords-20,True,True,True,True,False,1,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:03:51,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4693868858534434,0.48776473481299015,1.8378081853948747,0.9562199758002881,0.954458491950464,0.15406074361811584,0.5386043992184326,0.5652289955154292,1.2094426821874187,0.4157015802053848,0.4485669461936623,1.9760921465439207,2.0
257,opti_keywords-331,True,True,True,True,False,6,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:02:06,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6763393994504003,0.6396948776410903,1.3130943160783959,0.9758901001160328,0.9738215757032036,0.09205425158708769,0.6099502899893843,0.5938462212634045,1.277490576895001,0.6272645702624979,0.6011457530912232,1.4592122505646161,
259,opti_keywords_gcn-98,True,True,True,True,False,5,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:34:28,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.7041306193003463,0.6816346926029486,1.1572646591635376,0.8005315944187728,0.7777449558831016,0.8070309537328191,0.6844307794001105,0.6805265249180324,1.0786006073395975,0.6578325920244662,0.6422165580136132,1.293691141348802,
260,opti_keywords_gcn-142,True,True,True,True,False,8,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:48:16,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4031033738066137,0.39122316480427705,1.9289377131098937,0.6459005825938752,0.6636675006721772,0.9844994846025545,0.18851435705368288,0.24044651448151433,1.7355024966943082,0.388318734038634,0.38293455499337475,1.9495394302905942,
261,opti_keywords-320,True,True,True,True,False,6,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:57:00,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5173531827785112,0.5193887004582877,1.700984803196547,0.9396114251156256,0.942152433193174,0.19575989784205827,0.6466557609802772,0.6669675497565525,0.9478742932368491,0.4801058486862809,0.4927437450718933,1.797998948066187,2.0
263,opti_keywords-556,True,True,True,True,False,10,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:11:54,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5890431767270669,0.5781506697328807,1.5376847940433906,0.9864782149017862,0.9873086955440877,0.04399707656703988,0.5464505056183134,0.6249164284181268,1.1146782326949545,0.563059104213916,0.5558047790951218,1.605664247595889,
267,opti_keywords_gcn-49,True,True,True,True,False,3,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:15:00,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.557646241536274,0.5577988141641445,1.5937887810681381,0.961169462278747,0.9531358691679985,0.1612264246164874,0.5504004705044768,0.6327273876733528,1.0073833502160134,0.5350128136729037,0.5323361375853563,1.6737351745218596,
268,opti_keywords_gcn-194,True,True,True,True,False,10,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:06:29,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6085236000810041,0.6073239072086702,1.4248893012763268,0.7930551183138925,0.7928904769150834,0.7404890934121675,0.6593852959802412,0.6639231118945712,1.1100350056607557,0.5703999639272284,0.5747923037368128,1.5258546729904365,
269,opti_keywords_gcn-44,True,True,True,True,False,3,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:13:21,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.28301753384735584,0.31609186354639274,1.9512845742751812,0.40882829171298235,0.47547522726181657,1.3402158993769318,0.7174346392701065,0.7435793099497551,0.5310715134198252,0.27685198086984514,0.30277944189766576,1.983589217541793,
272,opti_keywords-157,True,True,True,True,False,3,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:23:37,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6644782280793988,0.6293932708712481,1.3526251914052159,0.9565924316209921,0.9536693213989074,0.16598053787492484,0.6445880535796386,0.6108215388428072,1.2325657864732538,0.6223821011638139,0.5868604532453809,1.4971295866169547,
274,opti_keywords-133,True,True,True,True,False,3,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:09:11,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5497275848329831,0.5395971781720555,1.681402507924402,0.9868950692641405,0.9794529021749508,0.06428422366394893,0.7809224544261025,0.7688455040655313,0.4923958642720194,0.5267241177958604,0.5221188721450887,1.7340936397664695,
275,opti_keywords_gcn-45,True,True,True,True,False,3,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:13:22,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.45386702081274444,0.46841062743211487,1.7613307563830976,0.7216550277869771,0.7321456631146003,0.8560782908915843,0.5740973923395682,0.6513480888682479,0.9667368238707916,0.44014297903447613,0.4500901073691834,1.812593083363607,
276,opti_keywords-488,True,True,True,True,False,9,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:33:35,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4707059138309426,0.4768013341287151,1.8497474534221297,0.9753367257681025,0.9779945119142868,0.07159287382145463,0.45147504385265513,0.5108970877501193,1.11234206942027,0.4430234677983297,0.4545933943714359,1.9183432453472062,2.0
277,opti_keywords_gcn-195,True,True,True,True,False,10,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:07:19,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6677481059324825,0.6578366381149082,1.2352004177282745,0.8083156299831676,0.788211036202953,0.7609848108727943,0.5850143007236052,0.6267687668280967,1.3084532338118549,0.6077853268999384,0.608596929196116,1.3976636221502008,
278,opti_keywords_gcn-99,True,True,True,True,False,5,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:33:52,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.7052549056284276,0.6781764471633785,1.167782670813724,0.7901019212655299,0.7689022958659022,0.8360812345398365,0.6759662618098454,0.655659149485035,1.1678874392590566,0.6661927324271097,0.6460777233761943,1.2779933755152326,
280,opti_keywords_gcn-122,True,True,True,True,False,7,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:42:35,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4798126491166617,0.4629767860413973,1.8307535587248387,0.8318405715907189,0.7664321856983719,0.7089063718321098,0.37016617689126985,0.47043710134900285,1.2267046642621962,0.4620378425840589,0.45405111774752255,1.8602098014302353,
284,opti_keywords_gcn-66,True,True,True,True,False,4,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:22:03,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5570521230610158,0.55270310223539,1.6374203209213283,0.9681011366267154,0.9647484163601036,0.12362770934151923,0.6718562707812896,0.7083465325140512,0.8329834381400634,0.5235443497761707,0.5246919592204212,1.7384258919534727,
285,opti_keywords_gcn-188,True,True,True,True,False,10,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:05:22,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5222670774777236,0.5224242963941682,1.6754101594881337,0.8506620956483414,0.8412795875452475,0.5400559017421749,0.33891313056942085,0.4384395882993345,1.6452766003226913,0.5092477806032474,0.5112128790716595,1.7020035504635447,
286,opti_keywords-475,True,True,True,True,False,8,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:24:52,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7545160980781926,0.7194826886178419,1.0263669043742092,0.9542024354907738,0.9402805572436024,0.21753421757087876,0.7285160578841444,0.7232526854619863,0.9438130266081144,0.6618370123088486,0.633777144778583,1.3361280227889503,
287,opti_keywords-95,True,True,True,True,False,2,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:48:14,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6181386523513193,0.606147962866375,1.4164528135391845,0.889674613973056,0.8884495247942237,0.39432772925258996,0.5275345885893089,0.5740740731683426,1.396911270840865,0.5773544647336492,0.5742551042985983,1.5279758708731426,2.0
289,opti_keywords_gcn-152,True,True,True,True,False,8,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:52:32,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6424075288315222,0.6220237004056915,1.3614774852228302,0.8998466779923688,0.886633443566539,0.4021836168107016,0.4955935571033637,0.5505191328516796,1.4751337867965022,0.5809833014751915,0.5747000455991252,1.5241022243571414,
291,opti_keywords-373,True,True,True,True,False,7,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:25:48,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5800121137577893,0.545987068337296,1.6498017844148176,1.0,1.0,0.0,0.45340725052946307,0.5046145884919071,1.1347006993600557,0.5553017486637036,0.5249303320531775,1.7208880502305077,
293,opti_keywords-5,True,True,True,True,False,1,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 17:55:24,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3091742956650137,0.40267272228563195,2.0226395524361953,0.9037367820567327,0.9251598105530835,0.2414174898720831,0.5994316274698471,0.6765676001475891,0.6764179569706137,0.2754218402765621,0.3710722121128756,2.12950353049281,2.0
294,opti_keywords-77,True,True,True,True,False,2,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:38:25,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5849986361801205,0.5750490141814564,1.518482756340076,0.9588902095311379,0.957255245111157,0.14999617430697532,0.526109524428108,0.627591207789555,1.0823107588237804,0.5566453606299914,0.5553188484710531,1.5844554050565187,2.0
295,opti_keywords-565,True,True,True,True,False,10,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:16:12,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5925018956112633,0.5880988916930174,1.5163699456519293,0.977167679581986,0.9754225254801867,0.08519560678915772,0.600618856934838,0.6685413250873201,0.988785925980435,0.5607014855107114,0.5641271738945871,1.596412812977578,
296,opti_keywords-13,True,True,True,True,False,1,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:00:11,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.46090405154211644,0.4914141985186218,1.876811114627903,1.0,1.0,0.0,0.47714949651433,0.5204691685314236,1.060268477854724,0.4369889443506777,0.47363304220239094,1.9447307006477939,
297,opti_keywords-337,True,True,True,True,False,6,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:07:27,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6763393994504003,0.6396948776410903,1.3130943160783959,0.9758901001160328,0.9738215757032036,0.09205425158708769,0.6099502899893843,0.5938462212634045,1.277490576895001,0.6272645702624979,0.6011457530912232,1.4592122505646161,
299,opti_keywords-139,True,True,True,True,False,3,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:12:08,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.634750152648067,0.612166061770081,1.415035002782214,0.9736380982488625,0.9654710918734662,0.11931277494320192,0.6129983219193614,0.6683355587319237,0.9379130295255242,0.613958746756844,0.58684383941823,1.4954169225657696,
300,opti_keywords-229,True,True,True,True,False,4,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:05:48,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7536661824536951,0.7224230905371474,1.0192460782297337,0.8691815526060835,0.8449333413246656,0.561349641979997,0.7282876226371254,0.7492520072154729,0.8798878255611369,0.6974886850465714,0.6718159438484416,1.203183616313201,
304,opti_keywords-217,True,True,True,True,False,4,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:00:50,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6608547943985104,0.6409455354303303,1.3203744451421242,0.9820888491487959,0.9708987228423889,0.10483073597821768,0.4831000887599732,0.56713702944412,1.4052112960379968,0.6055623372580543,0.5920536280997608,1.498712588396229,
308,opti_keywords-385,True,True,True,True,False,7,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:33:14,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5565714493989553,0.5415741386162634,1.675358312045616,0.7611666601151605,0.7659064959597595,0.7772772990745249,0.7775814652807075,0.7357447882094375,0.7346507913630731,0.5475461598464115,0.5370899977542661,1.6875617144203572,
309,opti_keywords-454,True,True,True,True,False,8,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:12:28,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.646456254975873,0.6198002138260492,1.3852806318954172,0.8361340595183453,0.8195298531707641,0.6416721750320815,0.6214573473404426,0.608872264435283,1.3104270601950159,0.6038181993501007,0.5752995981495497,1.542104927182157,
